Data Posição;Data Chegada;Ignição;Odômetro;Horímetro;RPM;T1;T2;T3;US;TS;TD1;TD2;TD3;UD1;UD2;UD3;Memória;Satelital;Ponto de Ref. Embarcado;Ponto de Referência;Sensores Inibidos;S. em modo seguro;A. em modo seguro;Cidade;UF
19/10/2025 12:14:35;19/10/2025 12:49:16;NAO;683109,8;12869h 52m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:14:27;19/10/2025 12:49:16;SIM;683109,8;12869h 52m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:14:25;19/10/2025 12:49:15;NAO;683109,8;12869h 52m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:14:04;19/10/2025 12:49:15;SIM;683109,8;12869h 52m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:12:46;19/10/2025 12:49:14;SIM;683109,8;12869h 50m;0;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:09:46;19/10/2025 12:49:14;SIM;683109,8;12869h 47m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:09:45;19/10/2025 12:49:13;NAO;683109,8;12869h 47m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:09:42;19/10/2025 12:49:13;NAO;683109,8;12869h 47m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:08:14;19/10/2025 12:49:13;SIM;683109,8;12869h 46m;0;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:07:20;19/10/2025 12:49:12;NAO;683109,8;12869h 46m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:07:16;19/10/2025 12:49:12;NAO;683109,8;12869h 46m;0;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:07:13;19/10/2025 12:49:12;NAO;683109,8;12869h 46m;597;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:06:52;19/10/2025 12:49:11;SIM;683109,8;12869h 45m;1046;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:04:25;19/10/2025 12:49:11;SIM;683109,5;12869h 43m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:04:06;19/10/2025 12:49:11;NAO;683109,5;12869h 43m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:03:32;19/10/2025 12:49:10;NAO;683109,5;12869h 43m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:03:30;19/10/2025 12:49:10;NAO;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:03:23;19/10/2025 12:49:10;SIM;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:03:22;19/10/2025 12:49:09;SIM;683109,5;12869h 43m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:03:10;19/10/2025 12:49:09;NAO;683109,5;12869h 43m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:02:52;19/10/2025 12:49:09;NAO;683109,5;12869h 43m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:02:45;19/10/2025 12:49:08;NAO;683109,5;12869h 43m;0;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:02:14;19/10/2025 12:49:08;NAO;683109,5;12869h 43m;0;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:01:50;19/10/2025 12:49:08;NAO;683109,5;12869h 43m;0;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 12:01:46;19/10/2025 12:49:07;NAO;683109,5;12869h 43m;0;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:58:45;19/10/2025 12:49:07;NAO;683109,5;12869h 43m;0;-17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:54:45;19/10/2025 12:49:06;NAO;683109,5;12869h 43m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:50:45;19/10/2025 12:49:06;NAO;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:46:45;19/10/2025 12:49:06;NAO;683109,5;12869h 43m;0;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:42:45;19/10/2025 12:49:05;NAO;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:38:45;19/10/2025 12:49:05;NAO;683109,5;12869h 43m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:34:45;19/10/2025 12:49:05;NAO;683109,5;12869h 43m;0;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:30:45;19/10/2025 12:49:04;NAO;683109,5;12869h 43m;0;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:26:45;19/10/2025 12:49:04;NAO;683109,5;12869h 43m;0;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:25:00;19/10/2025 12:49:04;NAO;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:23:56;19/10/2025 12:49:03;NAO;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:23:52;19/10/2025 12:49:03;NAO;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:23:03;19/10/2025 12:49:02;NAO;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:22:48;19/10/2025 12:49:02;NAO;683109,5;12869h 43m;0;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:22:45;19/10/2025 12:49:01;NAO;683109,5;12869h 43m;563;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:22:08;19/10/2025 12:49:00;SIM;683109,5;12869h 42m;563;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:20:41;19/10/2025 12:49:00;SIM;683109,4;12869h 41m;907;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Aracati;CE
19/10/2025 11:16:27;19/10/2025 12:49:00;SIM;683106,5;12869h 37m;1063;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 11:12:13;19/10/2025 12:48:59;SIM;683101,7;12869h 32m;1097;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 11:07:59;19/10/2025 11:08:23;SIM;683098,2;12869h 28m;1126;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 11:03:45;19/10/2025 11:03:46;SIM;683093,3;12869h 24m;1073;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:59:31;19/10/2025 10:59:31;SIM;683088,5;12869h 20m;1022;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:55:18;19/10/2025 10:55:21;SIM;683084,1;12869h 15m;947;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:51:38;19/10/2025 10:55:18;SIM;683080,6;12869h 12m;1090;-12;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:47:24;19/10/2025 10:47:24;SIM;683076,1;12869h 8m;1075;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:43:11;19/10/2025 10:43:11;SIM;683072,6;12869h 3m;1052;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:42:53;19/10/2025 10:42:53;SIM;683072,4;12869h 3m;1064;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:38:40;19/10/2025 10:39:10;SIM;683068,3;12868h 59m;1036;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:37:54;19/10/2025 10:37:55;SIM;683067,6;12868h 58m;1066;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:34:26;19/10/2025 10:34:45;SIM;683064,0;12868h 55m;1073;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:30:12;19/10/2025 10:30:12;SIM;683059,9;12868h 50m;1036;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:27:52;19/10/2025 10:27:52;SIM;683057,7;12868h 48m;1211;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:23:38;19/10/2025 10:23:39;SIM;683053,0;12868h 44m;1074;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:19:24;19/10/2025 10:19:24;SIM;683048,3;12868h 40m;1116;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:15:10;19/10/2025 10:15:10;SIM;683043,4;12868h 35m;1118;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:10:56;19/10/2025 10:12:06;SIM;683038,2;12868h 31m;1116;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:06:42;19/10/2025 10:06:43;SIM;683033,2;12868h 27m;1010;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 10:02:28;19/10/2025 10:02:29;SIM;683028,5;12868h 23m;1116;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Mossoró;RN
19/10/2025 09:58:14;19/10/2025 09:58:15;SIM;683023,7;12868h 18m;1063;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Açu;RN
19/10/2025 09:54:00;19/10/2025 09:54:02;SIM;683018,8;12868h 14m;1041;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Açu;RN
19/10/2025 09:49:46;19/10/2025 09:49:47;SIM;683014,3;12868h 10m;1110;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Açu;RN
19/10/2025 09:45:32;19/10/2025 09:45:33;SIM;683009,5;12868h 6m;1167;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Açu;RN
19/10/2025 09:41:18;19/10/2025 09:41:19;SIM;683004,5;12868h 1m;1164;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Açu;RN
19/10/2025 09:37:04;19/10/2025 09:37:04;SIM;682999,5;12867h 57m;1209;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Açu;RN
19/10/2025 09:32:50;19/10/2025 09:32:51;SIM;682995,1;12867h 53m;1034;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Açu;RN
19/10/2025 09:28:36;19/10/2025 09:28:37;SIM;682990,2;12867h 49m;1060;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Itajá;RN
19/10/2025 09:24:22;19/10/2025 09:24:23;SIM;682987,5;12867h 45m;566;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Itajá;RN
19/10/2025 09:20:08;19/10/2025 09:20:08;SIM;682983,4;12867h 40m;1162;-9;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Itajá;RN
19/10/2025 09:20:05;19/10/2025 09:20:05;SIM;682983,4;12867h 40m;1199;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Itajá;RN
19/10/2025 09:15:54;19/10/2025 09:15:54;SIM;682978,8;12867h 36m;1168;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Itajá;RN
19/10/2025 09:11:40;19/10/2025 09:11:42;SIM;682974,2;12867h 32m;1243;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Itajá;RN
19/10/2025 09:07:26;19/10/2025 09:07:26;SIM;682969,3;12867h 28m;1149;-10;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 09:03:12;19/10/2025 09:03:12;SIM;682964,4;12867h 23m;1117;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:58:58;19/10/2025 08:58:58;SIM;682959,4;12867h 19m;1037;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:54:44;19/10/2025 08:54:44;SIM;682954,9;12867h 15m;1092;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:51:21;19/10/2025 08:51:21;SIM;682951,0;12867h 12m;1020;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:47:07;19/10/2025 08:47:07;SIM;682946,9;12867h 7m;997;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:42:53;19/10/2025 08:42:54;SIM;682942,8;12867h 3m;1066;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:41:59;19/10/2025 08:42:00;SIM;682941,7;12867h 2m;1119;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:37:45;19/10/2025 08:37:46;SIM;682936,6;12866h 58m;1152;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:33:31;19/10/2025 08:33:46;SIM;682931,6;12866h 54m;1199;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:33:29;19/10/2025 08:33:46;SIM;682931,6;12866h 54m;1204;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:29:18;19/10/2025 08:29:19;SIM;682926,4;12866h 49m;1191;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:25:08;19/10/2025 08:25:09;SIM;682921,2;12866h 45m;1157;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:22:19;19/10/2025 08:22:20;SIM;682917,8;12866h 42m;1186;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:22:11;19/10/2025 08:22:12;SIM;682917,6;12866h 42m;1184;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:20:54;19/10/2025 08:20:54;SIM;682916,0;12866h 41m;1120;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Angicos;RN
19/10/2025 08:16:40;19/10/2025 08:16:41;SIM;682912,7;12866h 37m;1178;-16;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Lajes;RN
19/10/2025 08:12:26;19/10/2025 08:12:27;SIM;682909,6;12866h 33m;1005;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Lajes;RN
19/10/2025 08:08:12;19/10/2025 08:08:34;SIM;682904,6;12866h 28m;1163;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;SIM;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Lajes;RN
19/10/2025 08:06:14;19/10/2025 08:06:15;SIM;682902,2;12866h 26m;1203;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Lajes;RN
19/10/2025 08:03:58;19/10/2025 08:03:59;SIM;682899,4;12866h 24m;1114;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Lajes;RN
19/10/2025 08:02:46;19/10/2025 08:02:47;SIM;682898,0;12866h 23m;1188;-15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Lajes;RN
19/10/2025 08:02:04;19/10/2025 08:02:05;SIM;682897,1;12866h 22m;1209;-17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Lajes;RN
19/10/2025 08:00:21;19/10/2025 08:00:22;SIM;682895,0;12866h 21m;1189;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Lajes;RN
19/10/2025 07:59:44;19/10/2025 07:59:44;SIM;682894,4;12866h 20m;1217;-14;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Caiçara do R;RN
19/10/2025 07:55:30;19/10/2025 07:55:30;SIM;682889,9;12866h 16m;1821;-11;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Caiçara do R;RN
19/10/2025 07:53:37;19/10/2025 07:53:39;SIM;682887,6;12866h 14m;1873;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Caiçara do R;RN
19/10/2025 07:51:16;19/10/2025 07:51:43;SIM;682885,0;12866h 11m;1272;-13;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Caiçara do R;RN
19/10/2025 07:47:21;19/10/2025 07:47:21;SIM;682881,9;12866h 8m;1879;-16;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT / Des / SPM / SPC / VPa;Sir / TBT;Caiçara do R;RN
